model_name,variables,filter_rule,num_rules,n_obs_after_filter,retention_ratio,n_oos,r2_1pt,r2_2pt,mse_1pt,mse_2pt,r2_os_1pt,r2_os_2pt,delta_1pt_minus_2pt,all_p_le_0_1_1pt,all_p_le_0_1_2pt,all_p_le_0_15_1pt,all_p_le_0_15_2pt,max_p_1pt,max_p_2pt,coef_1pt_Skewness,p_1pt_Skewness,coef_2pt_Skewness,p_2pt_Skewness,coef_1pt_Median,p_1pt_Median,coef_2pt_Median,p_2pt_Median,coef_1pt_Fear and Greed Index,p_1pt_Fear and Greed Index,coef_2pt_Fear and Greed Index,p_2pt_Fear and Greed Index,coef_1pt_Kurtosis,p_1pt_Kurtosis,coef_2pt_Kurtosis,p_2pt_Kurtosis
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND Median <= 66247.920000,2,212,0.8,92,0.01378875896936127,0.013816913016211907,0.008736744549725714,0.008736495135903256,-0.002294887473468288,-0.0022174075146412786,-7.74799588270092e-05,False,False,False,False,0.5060770386247422,0.5032416878869329,-0.00720093883253908,0.5060770386247422,-0.007260306421897178,0.5032416878869329,-4.436255141463887e-07,0.2804373400761595,-4.4362869890314406e-07,0.28042684803447127,0.0005646754990058175,0.11725707233478254,0.0005655735349713532,0.11682144193985493,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND Median <= 96165.020000,2,238,0.8981132075471698,118,0.007940358143914583,0.00796364080313916,0.008300801219187063,0.008300606407587108,-0.01848225660116376,-0.018417351933624815,-6.49046675389453e-05,False,False,False,False,0.5295673681580859,0.5267270658184507,-0.006501145683857276,0.5295673681580859,-0.00655584503143665,0.5267270658184507,-2.0170898851587896e-07,0.49026868575784555,-2.0171083271291055e-07,0.4902596081749897,0.00042535110104171864,0.1892315015177303,0.0004261365926638417,0.18858886331672112,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND Fear and Greed Index >= 22.000000,2,213,0.8037735849056604,93,0.006858661579289382,0.006886406337396345,0.00816376037216537,0.008163532306382578,-0.009781997780003993,-0.009711070052748072,-7.092772725592056e-05,False,False,False,False,0.7121832617504873,0.712163471773594,-0.006941199031273447,0.516659086581332,-0.006999916098739577,0.5137695336636112,-1.1063679769018697e-07,0.7121832617504873,-1.1064290180274749e-07,0.712163471773594,0.0004262355687062787,0.2416317998282421,0.00042702184136295324,0.24088040997434038,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND Fear and Greed Index >= 27.000000,2,189,0.7132075471698113,69,0.016804950427951493,0.016904079007154404,0.007564234364320561,0.007563471716252288,-0.021843053388467926,-0.021886819904277655,4.37665158097289e-05,False,False,False,False,0.7465310930023106,0.7462588658235547,-0.014451585233587224,0.17870002801295048,-0.014550976190576192,0.17648170433886692,-9.655784604167169e-08,0.7465310930023106,-9.666045752883042e-08,0.7462588658235547,0.0006265109269477559,0.12090736868356013,0.0006277278381423949,0.12023028404951855,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND Fear and Greed Index <= 72.200000,2,198,0.7471698113207547,78,0.0020553739836202123,0.002043959695742892,0.00750414419336111,0.007504230024237757,-0.061689978101151954,-0.06159153392147676,-9.844417967519448e-05,False,False,False,False,0.9964244673029632,0.997118120460553,0.003942105408410774,0.7589472514603417,0.0039012209334095362,0.7617100862621609,-1.791613098916004e-07,0.5682655764046347,-1.7904988267949174e-07,0.568498639441857,-1.7855276886578767e-06,0.9964244673029632,-1.4401509306612387e-06,0.997118120460553,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND Fear and Greed Index <= 76.000000,2,216,0.8150943396226416,96,0.000949956327979895,0.0009438194386220955,0.007530308316219503,0.0075303545728302316,-0.04607992318416887,-0.04603329087303587,-4.663231113299915e-05,False,False,False,False,0.9170449375746552,0.9171226594078992,0.0020971880538642415,0.8674938533282037,0.0020514825439726684,0.8705950529515784,-3.0894775035934126e-08,0.9170449375746552,-3.086581515558063e-08,0.9171226594078992,0.00011429569148316455,0.7514961322063716,0.0001147807069441995,0.7505941083057075,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND VIX >= 13.498000,2,212,0.8,92,0.010197608931680757,0.010235864946689599,0.008905100442403101,0.008904756258898135,-0.006457790698795485,-0.006383706977203474,-7.408372159201093e-05,False,False,False,False,0.4552063961664541,0.4552180343802361,-0.008568278252006154,0.4289340481117745,-0.008636415824479028,0.425991128396108,-2.329212652926737e-07,0.4552063961664541,-2.3291075969000803e-07,0.4552180343802361,0.0004813336571371003,0.17181457489619115,0.0004823391362757004,0.1710835896614221,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND VIX >= 14.938000,2,192,0.7245283018867924,72,0.012573174685564292,0.01262894878326537,0.009216452642119649,0.009215932057386744,-0.0482335357641932,-0.048224174009304566,-9.361754888637108e-06,False,False,False,False,0.4005563402381126,0.4000731269447184,-0.01013064356737562,0.4005563402381126,-0.010229172526592984,0.39704853759138925,-2.738912360918353e-07,0.4001251837171076,-2.739137883348953e-07,0.4000731269447184,0.0005361657488358744,0.15463374877380565,0.0005375944579638951,0.15375622560953522,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND VIX <= 24.808000,2,185,0.6981132075471698,65,0.010463470222388804,0.010496315390606026,0.007477128951202478,0.007476880766773918,-0.035558971443821585,-0.0354973415299229,-6.162991389868644e-05,False,False,False,False,0.40859627978492297,0.40847060508218636,-0.009687061612736813,0.38955294314070776,-0.009731005570097429,0.38764118103525513,-2.719774737266185e-07,0.40859627978492297,-2.720468523312235e-07,0.40847060508218636,0.0004071791621309507,0.24699932371295544,0.00040770354523697323,0.24641293983933546,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND VIX <= 29.206000,2,211,0.7962264150943397,91,0.015469245760084904,0.015544813569019489,0.0074908797859609254,0.007490304822334873,-0.02705810082261828,-0.026803528180687097,-0.00025457264193118334,False,False,False,False,0.30994924629459875,0.3062584756800247,-0.010786709535726715,0.30994924629459875,-0.01087746907935393,0.3062584756800247,-3.194998276835119e-07,0.2975787455028085,-3.1958060668030916e-07,0.2974389708832129,0.0005489587317884311,0.10242808641729537,0.0005502496113651518,0.10166730720730575,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-1 Return >= -0.093502,2,211,0.7962264150943397,91,0.008748662064319457,0.008749176185857244,0.008008852519601168,0.00800884836573684,-0.1197763692224123,-0.11944121670669317,-0.0003351525157191393,False,False,False,False,0.9631821848291171,0.9622688925365483,-0.0005819082122677868,0.9631821848291171,-0.0005979360689169306,0.9622688925365483,-1.0958090855745171e-07,0.7151406460575975,-1.0956935729093127e-07,0.7151679336693647,0.00042618701408643755,0.2109023003046205,0.0004263672303369859,0.21097912615811873,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-1 Return >= -0.036110,2,187,0.7056603773584905,67,0.006831301440692772,0.006832668888567706,0.00837926739044041,0.008379255853416128,-0.15104680924296932,-0.15087287292813145,-0.00017393631483786365,False,False,False,False,0.926773379689555,0.9256952604637216,-0.0012051014117638338,0.926773379689555,-0.001226233222212773,0.9256952604637216,-1.3045495251713217e-07,0.6925957575266792,-1.3042902123070944e-07,0.6926543086428301,0.00038608636395030403,0.28973207705303905,0.0003863323068944004,0.2897087469718978,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-1 Return <= 0.061874,2,188,0.7094339622641509,68,0.0026337794891123645,0.002657624547031223,0.007865258357957736,0.00786507031515336,-0.0528071702648194,-0.05290831364450388,0.00010114337968447629,False,False,False,False,0.7967046772711669,0.7967278778045435,-0.00679353548058058,0.5593847140408983,-0.006846352703017676,0.5568670274479445,-8.1648327121427e-08,0.7967046772711669,-8.16369265000578e-08,0.7967278778045435,0.00018739929752056324,0.6086709707091837,0.00018816270140046832,0.6073630322844467,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-1 Return <= 0.106004,2,211,0.7962264150943397,91,0.003876798075819754,0.0039051176723252645,0.007990079900570792,0.00798985274409216,-0.02925027600511565,-0.0290876925766117,-0.00016258342850394847,False,False,False,False,0.6213027336016401,0.6213673230767665,-0.006726374246916869,0.55334616350348,-0.006792171496031331,0.5500500484469804,-1.5068141376555395e-07,0.6213027336016401,-1.5064900417847818e-07,0.6213673230767665,0.00025347659689921325,0.46212108601526536,0.00025437879274453466,0.4607234116939928,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-2 Return >= -0.093502,2,211,0.7962264150943397,91,0.007501224529577355,0.007519316771290363,0.007598700053275981,0.0075985615367140805,-0.02201690260163569,-0.022023995460334733,7.092858699042637e-06,False,False,False,False,0.789907882059721,0.7845431652252371,-0.0027061169290709566,0.789907882059721,-0.002780864382019775,0.7845431652252371,-2.969844296239557e-07,0.30837016991880284,-2.9699426337870633e-07,0.3083497330884934,0.00031729322939448546,0.3342924082066645,0.0003182826174009808,0.332919142579555,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-2 Return >= -0.036365,2,188,0.7094339622641509,68,0.015921339362164222,0.015926367817754694,0.007310177874232065,0.007310140520607534,-0.10321505767530481,-0.10322778004620381,1.2722370898998747e-05,False,False,False,False,0.8798365503650313,0.8774154214065011,-0.001540618846695073,0.8798365503650313,-0.0015740744430301468,0.8774154214065011,-2.918390495806435e-07,0.32862476256094386,-2.918595899761472e-07,0.328589640985392,0.0005343191895020634,0.11789884968145721,0.0005347610271885647,0.11768291935049975,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-2 Return <= 0.061874,2,190,0.7169811320754716,70,0.005644144595251976,0.00562914646765289,0.008113895474944942,0.008114017858937552,-0.0719500215035096,-0.07201775678357514,6.773528006553953e-05,False,False,False,False,0.792796947701568,0.7927083571301071,0.010071012435915615,0.4553653259336857,0.010070769274749416,0.4564991880677639,-8.246878843350427e-08,0.792796947701568,-8.250707404584886e-08,0.7927083571301071,0.0001329025851425635,0.712373262080827,0.00013281701466581422,0.7126834452014525,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-2 Return <= 0.106004,2,213,0.8037735849056604,93,0.015591939279774092,0.015581846197431859,0.008398369616372033,0.008398455724399243,-0.013905729800214983,-0.01385964544250351,-4.6084357711473345e-05,False,False,False,False,0.5592507228399606,0.5591978962485421,0.008214362622856844,0.5382453236612085,0.008211762186052404,0.5393941351987646,-1.778434163128871e-07,0.5592507228399606,-1.778706686741467e-07,0.5591978962485421,0.00046293330390837113,0.18326713232091468,0.0004628987262258638,0.1835166413358728,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-3 Return >= -0.093502,2,211,0.7962264150943397,91,0.008668748820878758,0.008691703142028273,0.008404925690994998,0.008404731074550375,-0.01830924588775895,-0.018158971684326453,-0.00015027420343249887,False,False,False,False,0.6621619605290858,0.6622119676159288,-0.007952847236468906,0.465121534546137,-0.007999937918346042,0.4631283265323617,-1.3384624938109558e-07,0.6621619605290858,-1.3382358480747857e-07,0.6622119676159288,0.0004681544109968161,0.1863293688878196,0.00046885740880213715,0.18582312630672726,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-3 Return >= -0.036365,2,186,0.7018867924528301,66,0.010378726131733296,0.010385855492783924,0.007346135833333541,0.00734608291081049,-0.02106264151391013,-0.021143468139257715,8.082662534758533e-05,False,False,False,False,0.7278932554414659,0.7264862881298263,-0.003613315908504878,0.7278932554414659,-0.0036382487600928317,0.7264862881298263,-2.2233748425227007e-07,0.4715784476424252,-2.2233234575194735e-07,0.4715869858450529,0.00045490255361578936,0.1903634632585054,0.00045525970693920017,0.1901516322840985,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-3 Return <= 0.066016,2,191,0.720754716981132,71,0.019251015211920852,0.019284077001601285,0.008304527986227925,0.00830424803431165,-0.12256993570458952,-0.12311949663467914,0.0005495609300896209,False,False,False,False,0.6467071595193119,0.6418243984355265,-0.006214363452478215,0.6467071595193119,-0.006325051850489585,0.6418243984355265,-1.8784381015857063e-07,0.552961260515298,-1.8758218002709352e-07,0.5535188146377641,0.0006730240536050956,0.059248116160543866,0.0006741020162598294,0.05896672664833219,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-3 Return <= 0.106004,2,213,0.8037735849056604,93,0.016314857274264627,0.016356485308531288,0.008114288551800712,0.00811394516765551,-0.044461389710041654,-0.04423689103059103,-0.0002244986794506243,False,False,False,False,0.6214854501177678,0.6218272831497715,-0.00860135017082992,0.46520719454391424,-0.008690297427533892,0.4615385841979761,-1.4803126333659653e-07,0.6214854501177678,-1.4788454216130084e-07,0.6218272831497715,0.0006249840397989935,0.06413190189717112,0.0006260975634904031,0.06378859016824394,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-4 Return >= -0.093502,2,211,0.7962264150943397,91,0.008161170389540673,0.008207374971845982,0.00788743287820368,0.007887065443968682,-0.033524933950412006,-0.03344740380200739,-7.753014840461425e-05,False,False,False,False,0.8072012670084856,0.8071972712536198,-0.009900688617001352,0.35063887787623116,-0.009971295171294163,0.3479925862890765,-7.248002815846165e-08,0.8072012670084856,-7.247986235415219e-08,0.8071972712536198,0.00042204231731127824,0.22442945775474873,0.00042309306011002116,0.22345137515334992,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-4 Return >= -0.036365,2,187,0.7056603773584905,67,0.023588210780057794,0.023722153832865356,0.007789012186405222,0.007787943698619513,-0.05658727901853755,-0.05666445249436092,7.717347582336664e-05,False,False,False,False,0.7333061543601491,0.7333845107082411,-0.017206567909746666,0.11815673492118306,-0.017325476423099034,0.11628754982511354,-1.0663502873306949e-07,0.7333061543601491,-1.0659511866185221e-07,0.7333845107082411,0.000725509202209092,0.054081816624796754,0.0007273608011330078,0.05355808666675687,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-4 Return <= 0.067365,2,190,0.7169811320754716,70,0.0034817541067017066,0.0034796743331895197,0.008598057447704893,0.008598075392195334,-0.06826423377072954,-0.06830696738069308,4.273360996354114e-05,False,False,False,False,0.8094032647098068,0.810026353212467,-0.0026867082245917466,0.8094032647098068,-0.0026806882914765023,0.810026353212467,-1.785790219875392e-07,0.5877330729486023,-1.785605720089287e-07,0.5877711751568808,0.0002567426916604365,0.47791147896801,0.0002566522924321709,0.47813005263153574,,,,
model_1,Skewness + Median + Fear and Greed Index,Mean <= 96175.901226 AND T-4 Return <= 0.108559,2,213,0.8037735849056604,93,0.00587132449178529,0.005871757543454925,0.008433650957400023,0.008433647283623459,-0.02742051373577903,-0.02730169906001656,-0.00011881467576246862,False,False,False,False,0.7478710721609103,0.7477640530287224,-0.0034543874538980873,0.7478710721609103,-0.003460382230998702,0.7477640530287224,-1.0775325548239741e-07,0.7245213102556426,-1.0773737422771733e-07,0.7245598761878297,0.00037860598455095385,0.2742286173653484,0.00037869040619459233,0.2742406174589256,,,,
model_1,Skewness + Median + Fear and Greed Index,Std >= 905.962517 AND Median >= 11541.060000,2,233,0.879245283018868,112,0.021702448296490373,0.021722794053185335,0.006855675494902142,0.006855532916700494,-0.056260767928650646,-0.05620685015412641,-5.391777452423696e-05,False,False,False,False,0.2808928271792745,0.2799119614699266,-0.011169241926942667,0.2808928271792745,-0.01118337564979599,0.2799119614699266,-3.443164654795227e-07,0.1252193194188566,-3.4448106274620433e-07,0.12505709600307818,0.000670663508513278,0.033234245748247536,0.0006710062309785615,0.03314833316254721,,,,
model_1,Skewness + Median + Fear and Greed Index,Std >= 905.962517 AND Median >= 21085.300000,2,212,0.8,91,0.027162777760558088,0.027162931939068602,0.006846433618954242,0.006846432533908445,-0.14546392995172464,-0.14569159051815816,0.0002276605664335296,False,False,False,False,0.5348739940418032,0.5348565570230746,-0.006833653209987037,0.5348739940418032,-0.006831005523448111,0.5348565570230746,-2.2896270847155572e-07,0.33013488939644353,-2.2907516860806042e-07,0.329969477946371,0.0007646766766658064,0.01906620271196454,0.0007647098912768016,0.019068643829066517,,,,
model_1,Skewness + Median + Fear and Greed Index,Std >= 905.962517 AND Median >= 26584.620000,2,185,0.6981132075471698,64,0.01675689079566789,0.016743086604948165,0.006910636830187304,0.006910733851715252,-0.0895016083186535,-0.08954072593700868,3.91176183551778e-05,False,False,False,False,0.6784337066293696,0.6806810218887507,-0.00518281531750484,0.6784337066293696,-0.005145709191881945,0.6806810218887507,-2.679514760463189e-07,0.30875285843822753,-2.678171112080499e-07,0.3090575428769023,0.0005807942639142583,0.103736514149887,0.000580321944574808,0.10409209472917426,,,,
