model_id,variables,variable,coefficient,p_value
model_0072,Skewness + Mean + T-2 Return + T-3 Return,T-2 Return,0.037707318200119244,0.5862501692572919
model_0072,Skewness + Mean + T-2 Return + T-3 Return,T-3 Return,0.002445270972733296,0.9699138632000338
model_0073,Skewness + Mean + T-2 Return + T-4 Return,const,0.011899650735815438,0.2688108003347135
model_0073,Skewness + Mean + T-2 Return + T-4 Return,Skewness,0.0057599152501790155,0.7153356604755436
model_0073,Skewness + Mean + T-2 Return + T-4 Return,Mean,-1.2036015579066807e-07,0.5391422720694958
model_0073,Skewness + Mean + T-2 Return + T-4 Return,T-2 Return,0.03721072108595526,0.5916729680463615
model_0073,Skewness + Mean + T-2 Return + T-4 Return,T-4 Return,-0.006943106642020664,0.9146252452036312
model_0074,Skewness + Mean + T-3 Return + T-4 Return,const,0.011685796446021787,0.2777772475082489
model_0074,Skewness + Mean + T-3 Return + T-4 Return,Skewness,0.0068771265372079456,0.6642604080396658
model_0074,Skewness + Mean + T-3 Return + T-4 Return,Mean,-1.1286788504084746e-07,0.5648114620020157
model_0074,Skewness + Mean + T-3 Return + T-4 Return,T-3 Return,0.001504278200800435,0.9814933899929217
model_0074,Skewness + Mean + T-3 Return + T-4 Return,T-4 Return,-0.008943004838260129,0.8900568855261501
model_0075,Skewness + Std + Median + Fear and Greed Index,const,-0.005047883115918103,0.7525466058216619
model_0075,Skewness + Std + Median + Fear and Greed Index,Skewness,-0.003647032544328321,0.829404945256191
model_0075,Skewness + Std + Median + Fear and Greed Index,Std,5.106904899961857e-07,0.910525923011179
model_0075,Skewness + Std + Median + Fear and Greed Index,Median,-2.700454978017793e-07,0.41442067388499515
model_0075,Skewness + Std + Median + Fear and Greed Index,Fear and Greed Index,0.00045397545925324374,0.17027223628545782
model_0076,Skewness + Std + Median + VIX,const,0.022407275869206985,0.355133647502755
model_0076,Skewness + Std + Median + VIX,Skewness,0.003745669051758006,0.8150287498127444
model_0076,Skewness + Std + Median + VIX,Std,1.6564010018930424e-06,0.7145930047105196
model_0076,Skewness + Std + Median + VIX,Median,-2.481206718110092e-07,0.4660126011157524
model_0076,Skewness + Std + Median + VIX,VIX,-0.0004983741785615793,0.5801676141017145
model_0077,Skewness + Std + Median + T-1 Return,const,0.010486625645358077,0.3539801158589816
model_0077,Skewness + Std + Median + T-1 Return,Skewness,0.003638296006871724,0.8159905139343429
model_0077,Skewness + Std + Median + T-1 Return,Std,1.1652557738624596e-06,0.7963510530862591
model_0077,Skewness + Std + Median + T-1 Return,Median,-1.8452362079397553e-07,0.5731500372218532
model_0077,Skewness + Std + Median + T-1 Return,T-1 Return,0.07095331869700527,0.37244325179777815
model_0078,Skewness + Std + Median + T-2 Return,const,0.010880411545048473,0.33741566310353566
model_0078,Skewness + Std + Median + T-2 Return,Skewness,0.00515848231588557,0.7394919427667319
model_0078,Skewness + Std + Median + T-2 Return,Std,1.296057851685434e-06,0.7741904217822627
model_0078,Skewness + Std + Median + T-2 Return,Median,-1.967315832411442e-07,0.5481242770567911
model_0078,Skewness + Std + Median + T-2 Return,T-2 Return,0.03653090464701065,0.5983556471939222
model_0079,Skewness + Std + Median + T-3 Return,const,0.010556989029679064,0.3526996909554547
model_0079,Skewness + Std + Median + T-3 Return,Skewness,0.006219060401771223,0.6897624935823854
model_0079,Skewness + Std + Median + T-3 Return,Std,1.431683768743548e-06,0.7523245355373388
model_0079,Skewness + Std + Median + T-3 Return,Median,-1.9718958208864004e-07,0.5477362685637293
model_0079,Skewness + Std + Median + T-3 Return,T-3 Return,-0.0005720953868778586,0.9929963700503204
model_0080,Skewness + Std + Median + T-4 Return,const,0.010479541168926415,0.3555533176394625
model_0080,Skewness + Std + Median + T-4 Return,Skewness,0.006667407505198932,0.6702805574127235
model_0080,Skewness + Std + Median + T-4 Return,Std,1.4859929681660186e-06,0.7427250283152372
model_0080,Skewness + Std + Median + T-4 Return,Median,-1.9864304286583253e-07,0.5446262452857977
model_0080,Skewness + Std + Median + T-4 Return,T-4 Return,-0.0106390734021302,0.8697486781619006
model_0081,Skewness + Std + Fear and Greed Index + VIX,const,-0.007733463436512402,0.7984380218401047
model_0081,Skewness + Std + Fear and Greed Index + VIX,Skewness,-0.002415158598385171,0.886992125874769
model_0081,Skewness + Std + Fear and Greed Index + VIX,Std,-2.299705442571528e-06,0.4372172667515454
model_0081,Skewness + Std + Fear and Greed Index + VIX,Fear and Greed Index,0.00042094740754680774,0.22904428070864183
model_0081,Skewness + Std + Fear and Greed Index + VIX,VIX,7.677010181806769e-05,0.9339227040098035
model_0082,Skewness + Std + Fear and Greed Index + T-1 Return,const,-0.003584987232889749,0.8266214191319758
model_0082,Skewness + Std + Fear and Greed Index + T-1 Return,Skewness,-0.0031147663928326732,0.8538680018175799
model_0082,Skewness + Std + Fear and Greed Index + T-1 Return,Std,-2.1836001015381785e-06,0.46099298587744986
model_0082,Skewness + Std + Fear and Greed Index + T-1 Return,Fear and Greed Index,0.0003544108795695241,0.2977070499303412
model_0082,Skewness + Std + Fear and Greed Index + T-1 Return,T-1 Return,0.048744976817970805,0.5552290247001701
model_0083,Skewness + Std + Fear and Greed Index + T-2 Return,const,-0.00498957389235529,0.7644928600789694
model_0083,Skewness + Std + Fear and Greed Index + T-2 Return,Skewness,-0.0025256578821222873,0.8811972725897075
model_0083,Skewness + Std + Fear and Greed Index + T-2 Return,Std,-2.2904076669245705e-06,0.4391505616356819
model_0083,Skewness + Std + Fear and Greed Index + T-2 Return,Fear and Greed Index,0.0003958369078155324,0.25136063820861837
model_0083,Skewness + Std + Fear and Greed Index + T-2 Return,T-2 Return,0.009812982107459334,0.8930981425318693
model_0084,Skewness + Std + Fear and Greed Index + T-3 Return,const,-0.006754133176925909,0.6817216988166519
model_0084,Skewness + Std + Fear and Greed Index + T-3 Return,Skewness,-0.002361137988873806,0.8889395824476338
model_0084,Skewness + Std + Fear and Greed Index + T-3 Return,Std,-2.3078319136655314e-06,0.43492278791107997
model_0084,Skewness + Std + Fear and Greed Index + T-3 Return,Fear and Greed Index,0.00043527209761021034,0.19679506776837138
model_0084,Skewness + Std + Fear and Greed Index + T-3 Return,T-3 Return,-0.020116782977192903,0.7638877748766106
model_0085,Skewness + Std + Fear and Greed Index + T-4 Return,const,-0.007006800362731082,0.6679850693023947
model_0085,Skewness + Std + Fear and Greed Index + T-4 Return,Skewness,-0.0019851353847102357,0.9067313880084038
model_0085,Skewness + Std + Fear and Greed Index + T-4 Return,Std,-2.3229544742249273e-06,0.4318386938647468
model_0085,Skewness + Std + Fear and Greed Index + T-4 Return,Fear and Greed Index,0.000442696700809506,0.18669596792332943
model_0085,Skewness + Std + Fear and Greed Index + T-4 Return,T-4 Return,-0.028819394901938127,0.6638385522630785
model_0086,Skewness + Std + VIX + T-1 Return,const,0.0177286840084806,0.43685623074500635
model_0086,Skewness + Std + VIX + T-1 Return,Skewness,0.0017419838339279945,0.9146462322948681
model_0086,Skewness + Std + VIX + T-1 Return,Std,-1.1383771778500254e-06,0.6793052042159502
model_0086,Skewness + Std + VIX + T-1 Return,VIX,-0.000377718083808807,0.6636663671097679
model_0086,Skewness + Std + VIX + T-1 Return,T-1 Return,0.07530260615457467,0.34477156018128463
model_0087,Skewness + Std + VIX + T-2 Return,const,0.014785627113467106,0.5211485303717232
model_0087,Skewness + Std + VIX + T-2 Return,Skewness,0.004211902438289544,0.7924192496678378
model_0087,Skewness + Std + VIX + T-2 Return,Std,-1.0278592644545797e-06,0.7090338672180476
model_0087,Skewness + Std + VIX + T-2 Return,VIX,-0.00023804014951471053,0.7880773717436673
model_0087,Skewness + Std + VIX + T-2 Return,T-2 Return,0.03280083741738341,0.6432600453593653
model_0088,Skewness + Std + VIX + T-3 Return,const,0.01638634775002883,0.4722831391214536
model_0088,Skewness + Std + VIX + T-3 Return,Skewness,0.004746189223271862,0.7684756756628548
model_0088,Skewness + Std + VIX + T-3 Return,Std,-9.68467843918614e-07,0.726461218594191
model_0088,Skewness + Std + VIX + T-3 Return,VIX,-0.0003202212589495922,0.712431839431143
model_0088,Skewness + Std + VIX + T-3 Return,T-3 Return,-1.3540610932315624e-05,0.9998343216299399
model_0089,Skewness + Std + VIX + T-4 Return,const,0.016391891328778215,0.472109232867886
model_0089,Skewness + Std + VIX + T-4 Return,Skewness,0.00517781870529906,0.7492948722563799
model_0089,Skewness + Std + VIX + T-4 Return,Std,-9.318977316309697e-07,0.7358440294994745
model_0089,Skewness + Std + VIX + T-4 Return,VIX,-0.0003245040717491143,0.7086473183035598
model_0089,Skewness + Std + VIX + T-4 Return,T-4 Return,-0.010251598310590597,0.8745189538497924
model_0090,Skewness + Std + T-1 Return + T-2 Return,const,0.009377999710766216,0.39558821562672974
model_0090,Skewness + Std + T-1 Return + T-2 Return,Skewness,0.0025934692222693645,0.8693104792907718
model_0090,Skewness + Std + T-1 Return + T-2 Return,Std,-1.0104266742510649e-06,0.7081170030793102
model_0090,Skewness + Std + T-1 Return + T-2 Return,T-1 Return,0.0732835491271235,0.3565809252661304
model_0090,Skewness + Std + T-1 Return + T-2 Return,T-2 Return,0.037222083652974115,0.5910949573041318
model_0091,Skewness + Std + T-1 Return + T-3 Return,const,0.00912427216454609,0.40956048212961105
model_0091,Skewness + Std + T-1 Return + T-3 Return,Skewness,0.003458347679103355,0.827370884115413
model_0091,Skewness + Std + T-1 Return + T-3 Return,Std,-9.059689928361113e-07,0.738080957390126
model_0091,Skewness + Std + T-1 Return + T-3 Return,T-1 Return,0.07333615872941149,0.35772210956140127
model_0091,Skewness + Std + T-1 Return + T-3 Return,T-3 Return,0.005261373713520221,0.9357085778883893
model_0092,Skewness + Std + T-1 Return + T-4 Return,const,0.009034346367110448,0.4133610899983534
model_0092,Skewness + Std + T-1 Return + T-4 Return,Skewness,0.00376759872290404,0.8136069490812974
model_0092,Skewness + Std + T-1 Return + T-4 Return,Std,-8.712551395527284e-07,0.7471897224571895
model_0092,Skewness + Std + T-1 Return + T-4 Return,T-1 Return,0.07256612243170724,0.36543071475738365
model_0092,Skewness + Std + T-1 Return + T-4 Return,T-4 Return,-0.0020060920690962956,0.9754978926209545
model_0093,Skewness + Std + T-2 Return + T-3 Return,const,0.009380396187960268,0.39787379144325086
model_0093,Skewness + Std + T-2 Return + T-3 Return,Skewness,0.005183938967287034,0.7415100509219146
model_0093,Skewness + Std + T-2 Return + T-3 Return,Std,-8.910496910796679e-07,0.7431675334619919
model_0093,Skewness + Std + T-2 Return + T-3 Return,T-2 Return,0.0366838369602526,0.5972834802108266
model_0093,Skewness + Std + T-2 Return + T-3 Return,T-3 Return,0.0020674536904352883,0.974691337194519
model_0094,Skewness + Std + T-2 Return + T-4 Return,const,0.009280325033227569,0.4020938114810485
model_0094,Skewness + Std + T-2 Return + T-4 Return,Skewness,0.005602296677033085,0.7230722534361561
model_0094,Skewness + Std + T-2 Return + T-4 Return,Std,-8.505109252695597e-07,0.7538912821117861
model_0094,Skewness + Std + T-2 Return + T-4 Return,T-2 Return,0.036122316117082505,0.6034148083747662
model_0094,Skewness + Std + T-2 Return + T-4 Return,T-4 Return,-0.007392341739868415,0.9094414727678749
model_0095,Skewness + Std + T-3 Return + T-4 Return,const,0.008957735238614426,0.4196063122278275
model_0095,Skewness + Std + T-3 Return + T-4 Return,Skewness,0.00669053848227818,0.6730684552641624
model_0095,Skewness + Std + T-3 Return + T-4 Return,Std,-7.2041642211382e-07,0.7911779206282056
model_0095,Skewness + Std + T-3 Return + T-4 Return,T-3 Return,0.0008848695045279356,0.9891672610058861
model_0095,Skewness + Std + T-3 Return + T-4 Return,T-4 Return,-0.009484152484688412,0.8838250418222462
model_0096,Skewness + Median + Fear and Greed Index + VIX,const,-0.002399897003220267,0.9381603050138381
model_0096,Skewness + Median + Fear and Greed Index + VIX,Skewness,-0.0038635814187731213,0.8208969322325834
model_0096,Skewness + Median + Fear and Greed Index + VIX,Median,-2.455915587363468e-07,0.26191459624309954
model_0096,Skewness + Median + Fear and Greed Index + VIX,Fear and Greed Index,0.00044961449406276415,0.1917477250673963
model_0096,Skewness + Median + Fear and Greed Index + VIX,VIX,-8.646882026726608e-05,0.9267462725505223
model_0097,Skewness + Median + Fear and Greed Index + T-1 Return,const,-0.003112377547898267,0.8479893149549587
model_0097,Skewness + Median + Fear and Greed Index + T-1 Return,Skewness,-0.004081901037318354,0.809541280201987
model_0097,Skewness + Median + Fear and Greed Index + T-1 Return,Median,-2.2874641092225456e-07,0.29017742970279525
model_0097,Skewness + Median + Fear and Greed Index + T-1 Return,Fear and Greed Index,0.0004066342686747307,0.2352368318265682
model_0097,Skewness + Median + Fear and Greed Index + T-1 Return,T-1 Return,0.04304554577713996,0.6034036847160633
model_0098,Skewness + Median + Fear and Greed Index + T-2 Return,const,-0.00443790103722652,0.7883327741224552
model_0098,Skewness + Median + Fear and Greed Index + T-2 Return,Skewness,-0.003629520228267842,0.8302486540609719
model_0098,Skewness + Median + Fear and Greed Index + T-2 Return,Median,-2.402724261657181e-07,0.2651209856229508
model_0098,Skewness + Median + Fear and Greed Index + T-2 Return,Fear and Greed Index,0.0004493218500547795,0.1948361474142433
model_0098,Skewness + Median + Fear and Greed Index + T-2 Return,T-2 Return,0.006500613203438927,0.9290810717794157
model_0099,Skewness + Median + Fear and Greed Index + T-3 Return,const,-0.006158403423365179,0.7058107803655251
model_0099,Skewness + Median + Fear and Greed Index + T-3 Return,Skewness,-0.0034596269620004857,0.8380894307965916
model_0099,Skewness + Median + Fear and Greed Index + T-3 Return,Median,-2.456219397638236e-07,0.253640367789446
model_0099,Skewness + Median + Fear and Greed Index + T-3 Return,Fear and Greed Index,0.0004917519668528358,0.14752092424426985
model_0099,Skewness + Median + Fear and Greed Index + T-3 Return,T-3 Return,-0.024167518877781704,0.7181507150056525
model_0100,Skewness + Median + Fear and Greed Index + T-4 Return,const,-0.006344141068263642,0.6952649070321566
model_0100,Skewness + Median + Fear and Greed Index + T-4 Return,Skewness,-0.0030606723025114807,0.8568139286342813
model_0100,Skewness + Median + Fear and Greed Index + T-4 Return,Median,-2.469827400419287e-07,0.2509314846734949
model_0100,Skewness + Median + Fear and Greed Index + T-4 Return,Fear and Greed Index,0.0004980367363855142,0.13941078841903484
model_0100,Skewness + Median + Fear and Greed Index + T-4 Return,T-4 Return,-0.0321845359344328,0.6273467564172515
model_0101,Skewness + Median + VIX + T-1 Return,const,0.024052665271078612,0.31966583770538665
model_0101,Skewness + Median + VIX + T-1 Return,Skewness,0.0011812358720559137,0.9420549911634538
model_0101,Skewness + Median + VIX + T-1 Return,Median,-1.5643965539563245e-07,0.4485872705972509
model_0101,Skewness + Median + VIX + T-1 Return,VIX,-0.000524717316240903,0.5589235814783473
model_0101,Skewness + Median + VIX + T-1 Return,T-1 Return,0.07536679034385674,0.3432552947359535
model_0102,Skewness + Median + VIX + T-2 Return,const,0.021177246380933896,0.38762678942640283
model_0102,Skewness + Median + VIX + T-2 Return,Skewness,0.0037070523928872936,0.8167413721580761
model_0102,Skewness + Median + VIX + T-2 Return,Median,-1.4931968893294138e-07,0.46982658590178095
model_0102,Skewness + Median + VIX + T-2 Return,VIX,-0.0003853756678108162,0.6739468885770692
model_0102,Skewness + Median + VIX + T-2 Return,T-2 Return,0.03160952429820348,0.6547520695057112
model_0103,Skewness + Median + VIX + T-3 Return,const,0.02299418527436664,0.3418878263188211
model_0103,Skewness + Median + VIX + T-3 Return,Skewness,0.0042288260780251824,0.7930870827559435
model_0103,Skewness + Median + VIX + T-3 Return,Median,-1.4925589018427574e-07,0.470812567723381
model_0103,Skewness + Median + VIX + T-3 Return,VIX,-0.00046828571682665146,0.6021653544381503
model_0103,Skewness + Median + VIX + T-3 Return,T-3 Return,2.417206904876154e-05,0.9997027246261013
model_0104,Skewness + Median + VIX + T-4 Return,const,0.023070694620655717,0.3402414986184311
model_0104,Skewness + Median + VIX + T-4 Return,Skewness,0.004663906153659407,0.7734395533579947
model_0104,Skewness + Median + VIX + T-4 Return,Median,-1.478619247595639e-07,0.47473952498462
model_0104,Skewness + Median + VIX + T-4 Return,VIX,-0.00047296172195745745,0.5983740437456289
model_0104,Skewness + Median + VIX + T-4 Return,T-4 Return,-0.010098498016211467,0.8759555805317264
