model_id,variables,num_variables,n_obs,rsquared,adj_rsquared,aic,bic,core_factors,core_factor_min_pvalue,pass_pvalue_screen
model_0067,Skewness + Mean + VIX + T-3 Return,4,246,0.0031703887553485854,-0.013374501057840549,-491.4714729847176,-473.9448153050558,Skewness,0.7906585499749063,False
model_0222,Skewness + Median + Fear and Greed Index + VIX + T-1 Return,5,246,0.011416785872071955,-0.009178697755593213,-491.5150030057314,-470.4830137901372,Skewness,0.7919665910084526,False
model_0087,Skewness + Std + VIX + T-2 Return,4,246,0.0024018777574671413,-0.01415576742498148,-491.2818910694032,-473.75523338974136,Skewness,0.7924192496678378,False
model_0103,Skewness + Median + VIX + T-3 Return,4,246,0.0031614148013400234,-0.013383623957143875,-491.46925838081324,-473.94260070115143,Skewness,0.7930870827559435,False
model_0195,Skewness + Std + Median + VIX + T-4 Return,5,246,0.0038600708888828494,-0.016892844300931964,-489.64173330047925,-468.60974408488505,Skewness,0.7940524306191244,False
model_0167,Skewness + Mean + Fear and Greed Index + VIX + T-1 Return,5,246,0.011431019919114549,-0.009164167165903736,-491.51854504521907,-470.4865558296249,Skewness,0.7952879927685101,False
model_0215,Skewness + Std + VIX + T-2 Return + T-3 Return,5,246,0.0024033298595734776,-0.018379934101685258,-489.2822491468394,-468.2502599312452,Skewness,0.7968526297861261,False
model_0038,Skewness + VIX + T-2 Return,3,246,0.001824125865897308,-0.010549955218409846,-493.13946314965415,-479.1181370059247,Skewness,0.7979850913565412,False
model_0124,Skewness + VIX + T-2 Return + T-3 Return,4,246,0.001826075917890857,-0.014741126141563088,-491.1399437395696,-473.6132860599078,Skewness,0.7980098663510321,False
model_0181,Skewness + Mean + VIX + T-2 Return + T-4 Return,5,246,0.0040655324429909045,-0.016683102297780028,-489.69247793388695,-468.66048871829275,Skewness,0.8002408681662961,False
model_0236,Skewness + Median + VIX + T-2 Return + T-4 Return,5,246,0.004056693809231127,-0.016692125069743158,-489.69029476388164,-468.65830554828744,Skewness,0.8026036717333452,False
model_0015,Skewness + Mean + T-1 Return,3,246,0.005473104761271053,-0.006855741047473662,-494.04040013372264,-480.0190739899932,Skewness,0.8040453785668485,False
model_0071,Skewness + Mean + T-1 Return + T-4 Return,4,246,0.005476210710026463,-0.011030408199350639,-492.0411684031285,-474.5145107234667,Skewness,0.8041951549277628,False
model_0028,Skewness + Median + T-1 Return,3,246,0.005466032970098178,-0.006862900505479219,-494.0386509055704,-480.017324761841,Skewness,0.8060327535041802,False
model_0107,Skewness + Median + T-1 Return + T-4 Return,4,246,0.005469201547348201,-0.011037533696679258,-492.0394346608475,-474.5127769811857,Skewness,0.8060973771237991,False
model_0144,Skewness + Mean + Std + VIX + T-3 Return,5,246,0.003739361223388249,-0.01701606875112449,-489.6119254614066,-468.5799362458124,Skewness,0.8090645933498536,False
model_0148,Skewness + Mean + Std + T-1 Return + T-4 Return,5,246,0.005764496713539624,-0.014948742938261539,-490.11248759959994,-469.08049838400575,Skewness,0.8091871890240809,False
model_0097,Skewness + Median + Fear and Greed Index + T-1 Return,4,246,0.01127522895263422,-0.005135140691305384,-493.4797803671722,-475.9531226875104,Skewness,0.809541280201987,False
model_0188,Skewness + Std + Median + Fear and Greed Index + T-1 Return,5,246,0.011316866940205172,-0.009280698331873838,-491.4901403388528,-470.45815112325863,Skewness,0.8106743375740328,False
model_0049,Skewness + Mean + Std + VIX,4,246,0.003733126721571889,-0.012802423042385325,-491.6103860222395,-474.0837283425777,Skewness,0.8110278090562785,False
model_0226,Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return,5,246,0.011367277181349,-0.009229237877372842,-491.50268352388525,-470.47069430829106,Skewness,0.811903585235876,False
model_0198,Skewness + Std + Median + T-1 Return + T-4 Return,5,246,0.005751926038410127,-0.014961575502456359,-490.10937730377736,-469.07738808818317,Skewness,0.8121880646269665,False
model_0061,Skewness + Mean + Fear and Greed Index + T-1 Return,4,246,0.011289448993961115,-0.005120684632694994,-493.48331841479103,-475.9566607351292,Skewness,0.8128387712178942,False
model_0050,Skewness + Mean + Std + T-1 Return,4,246,0.00575404291788173,-0.01074796466854333,-492.10990106934264,-474.58324338968083,Skewness,0.8128913397996216,False
model_0194,Skewness + Std + Median + VIX + T-3 Return,5,246,0.003721758520328522,-0.017034038177164534,-489.60757898165093,-468.57558976605674,Skewness,0.8130337983855968,False
model_0092,Skewness + Std + T-1 Return + T-4 Return,4,246,0.0044321111784559886,-0.012091837183727305,-491.7830410905451,-474.2563834108833,Skewness,0.8136069490812974,False
model_0066,Skewness + Mean + VIX + T-2 Return,4,246,0.003999058915137299,-0.012532077036478517,-491.6760592410044,-474.1494015613426,Skewness,0.8142705462955611,False
model_0022,Skewness + Std + T-1 Return,3,246,0.004428206196607443,-0.00791359290012883,-493.78207619034947,-479.76075004662005,Skewness,0.8142718167444862,False
model_0138,Skewness + Mean + Std + Fear and Greed Index + T-1 Return,5,246,0.01133345790309881,-0.009263761723919961,-491.4942684674518,-470.4622792518576,Skewness,0.8143954099671258,False
model_0076,Skewness + Std + Median + VIX,4,246,0.0037155612964784313,-0.012820280009804064,-491.60604877426294,-474.07939109460114,Skewness,0.8150287498127444,False
model_0171,Skewness + Mean + Fear and Greed Index + T-1 Return + T-2 Return,5,246,0.011381340656652972,-0.009214881412999976,-491.5061829422759,-470.47419372668173,Skewness,0.8151478961191958,False
model_0077,Skewness + Std + Median + T-1 Return,4,246,0.005741409216800553,-0.010760808057609372,-492.10677521230673,-474.5801175326449,Skewness,0.8159905139343429,False
model_0102,Skewness + Median + VIX + T-2 Return,4,246,0.003989879331231072,-0.012541408978623991,-491.67379200696723,-474.1471343273054,Skewness,0.8167413721580761,False
model_0185,Skewness + Mean + T-1 Return + T-3 Return + T-4 Return,5,246,0.00550516591473682,-0.015213476462039521,-490.0483307094794,-469.0163414938852,Skewness,0.8180038405609692,False
model_0070,Skewness + Mean + T-1 Return + T-3 Return,4,246,0.005502262502882993,-0.011003924011592003,-492.0476125174398,-474.520954837778,Skewness,0.8180467468764135,False
model_0180,Skewness + Mean + VIX + T-2 Return + T-3 Return,5,246,0.004000186814954065,-0.016749809293067575,-489.67633781856466,-468.64434860297047,Skewness,0.8183501875604593,False
model_0227,Skewness + Median + Fear and Greed Index + T-1 Return + T-3 Return,5,246,0.011604548505822265,-0.008987023400306438,-491.56173047815673,-470.52974126256254,Skewness,0.8190932472839383,False
model_0240,Skewness + Median + T-1 Return + T-3 Return + T-4 Return,5,246,0.005498048183681936,-0.015220742479157945,-490.0465700612451,-469.0145808456509,Skewness,0.8198943756380304,False
model_0106,Skewness + Median + T-1 Return + T-3 Return,4,246,0.005495083310657067,-0.0110112223605352,-492.04583667135535,-474.51917899169354,Skewness,0.8200233500991156,False
model_0187,Skewness + Std + Median + Fear and Greed Index + VIX,5,246,0.010266334804538313,-0.010353116553700303,-491.228890100894,-470.1969008852998,Skewness,0.8202454769667619,False
model_0235,Skewness + Median + VIX + T-2 Return + T-3 Return,5,246,0.003990985497058563,-0.016759202305085985,-489.6740652139749,-468.64207599838073,Skewness,0.8207835929350835,False
model_0096,Skewness + Median + Fear and Greed Index + VIX,4,246,0.010199835518646005,-0.006228382978969771,-493.21236214457394,-475.68570446491213,Skewness,0.8208969322325834,False
model_0172,Skewness + Mean + Fear and Greed Index + T-1 Return + T-3 Return,5,246,0.011618804683603434,-0.008972470218821416,-491.56527869868,-470.5332894830858,Skewness,0.8224658792005333,False
model_0147,Skewness + Mean + Std + T-1 Return + T-3 Return,5,246,0.005767284356216984,-0.014945897219695192,-490.11317733664714,-469.08118812105295,Skewness,0.8229502484772584,False
model_0223,Skewness + Median + Fear and Greed Index + VIX + T-2 Return,5,246,0.010225653088071884,-0.010394645805926528,-491.21877879829685,-470.18678958270266,Skewness,0.8236295271739298,False
model_0137,Skewness + Mean + Std + Fear and Greed Index + VIX,5,246,0.010285123403164564,-0.01033393652593606,-491.23356008363385,-470.20157086803965,Skewness,0.8242248231429113,False
model_0060,Skewness + Mean + Fear and Greed Index + VIX,4,246,0.010215464197170232,-0.0062124949032915655,-493.2162464491116,-475.6895887694498,Skewness,0.8244027920721945,False
model_0197,Skewness + Std + Median + T-1 Return + T-3 Return,5,246,0.005754699877859704,-0.014958743874684766,-490.110063616856,-469.0780744012618,Skewness,0.8260020893343395,False
model_0043,Skewness + T-1 Return + T-4 Return,3,246,0.004001885527002869,-0.008345198536712006,-493.67675738041066,-479.65543123668124,Skewness,0.8261019408070809,False
model_0220,Skewness + Std + T-1 Return + T-3 Return + T-4 Return,5,246,0.004458671826834348,-0.01628177251010654,-489.78960418557335,-468.75761496997916,Skewness,0.8266561107566884,False
model_0168,Skewness + Mean + Fear and Greed Index + VIX + T-2 Return,5,246,0.010241217516818502,-0.01037875711824765,-491.22264723516696,-470.19065801957277,Skewness,0.8270973582704129,False
model_0091,Skewness + Std + T-1 Return + T-3 Return,4,246,0.004455141270831353,-0.012068424849154713,-491.78873178056915,-474.26207410090734,Skewness,0.827370884115413,False
model_0026,Skewness + Median + Fear and Greed Index,3,246,0.01016504655840067,-0.002105634682610935,-495.20371602171645,-481.182389877987,Skewness,0.8283149406223274,False
model_0075,Skewness + Std + Median + Fear and Greed Index,4,246,0.010217019376971281,-0.006210913911377736,-493.2166329721556,-475.6899752924938,Skewness,0.829404945256191,False
model_0098,Skewness + Median + Fear and Greed Index + T-2 Return,4,246,0.010197647483214167,-0.006230607330342419,-493.2118183417533,-475.6851606620915,Skewness,0.8302486540609719,False
model_0189,Skewness + Std + Median + Fear and Greed Index + T-2 Return,5,246,0.010249000602358449,-0.010370811885092257,-491.2245816929408,-470.1925924773466,Skewness,0.8313156972179284,False
model_0013,Skewness + Mean + Fear and Greed Index,3,246,0.010180626011180971,-0.0020898620961185,-495.2075879556505,-481.1862618119211,Skewness,0.8318317483209847,False
model_0224,Skewness + Median + Fear and Greed Index + VIX + T-3 Return,5,246,0.010725517945226137,-0.00988436709758167,-491.3430473415233,-470.3110581259291,Skewness,0.8319936798925446,False
model_0007,Skewness + T-1 Return,2,246,0.003985365928136031,-0.004212285381097303,-495.6726772646341,-485.156682656837,Skewness,0.8324538028739499,False
model_0048,Skewness + Mean + Std + Fear and Greed Index,4,246,0.010235356455958522,-0.006192272482531624,-493.22119049972,-475.6945328200582,Skewness,0.8333886677291986,False
model_0143,Skewness + Mean + Std + VIX + T-2 Return,5,246,0.004465936627586209,-0.01627435635933905,-489.7913993370705,-468.7594101214763,Skewness,0.833732945765064,False
model_0062,Skewness + Mean + Fear and Greed Index + T-2 Return,4,246,0.010213158699433622,-0.006214838666550815,-493.2156734438138,-475.689015764152,Skewness,0.8337334199374401,False
model_0129,Skewness + T-1 Return + T-3 Return + T-4 Return,4,246,0.004008539190109572,-0.01252243941254405,-491.6784007636338,-474.151743083972,Skewness,0.8342055542164561,False
model_0139,Skewness + Mean + Std + Fear and Greed Index + T-2 Return,5,246,0.010267251710872172,-0.01035218054515119,-491.2291179996414,-470.1971287840472,Skewness,0.835263509959478,False
model_0169,Skewness + Mean + Fear and Greed Index + VIX + T-3 Return,5,246,0.010741022670000655,-0.009868539357707595,-491.34690288642355,-470.31491367082936,Skewness,0.8355621987960637,False
model_0228,Skewness + Median + Fear and Greed Index + T-1 Return + T-4 Return,5,246,0.011888550704967082,-0.008697104488679441,-491.6324254415208,-470.6004362259266,Skewness,0.8359391268934787,False
model_0193,Skewness + Std + Median + VIX + T-2 Return,5,246,0.004448890315156717,-0.016291757803277518,-489.78718716883736,-468.75519795324317,Skewness,0.8375919066636215,False
model_0099,Skewness + Median + Fear and Greed Index + T-3 Return,4,246,0.010701063466015737,-0.0057188358955440055,-493.3369663926642,-475.81030871300237,Skewness,0.8380894307965916,False
model_0229,Skewness + Median + Fear and Greed Index + T-2 Return + T-3 Return,5,246,0.010709284574334843,-0.009900938663699677,-491.33901066965154,-470.30702145405735,Skewness,0.8390847366802617,False
model_0173,Skewness + Mean + Fear and Greed Index + T-1 Return + T-4 Return,5,246,0.011901921595147358,-0.008683455038287047,-491.63575427779915,-470.60376506220496,Skewness,0.8393551755443052,False
model_0190,Skewness + Std + Median + Fear and Greed Index + T-3 Return,5,246,0.010777658074743846,-0.009831140715365505,-491.35601321714057,-470.3240240015464,Skewness,0.8395565346720316,False
model_0042,Skewness + T-1 Return + T-3 Return,3,246,0.003992155967709521,-0.008355048710376733,-493.6743543036771,-479.65302815994767,Skewness,0.840675639887575,False
model_0063,Skewness + Mean + Fear and Greed Index + T-3 Return,4,246,0.010716532594034822,-0.005703110018512314,-493.34081299059744,-475.81415531093563,Skewness,0.8416764228539718,False
model_0174,Skewness + Mean + Fear and Greed Index + T-2 Return + T-3 Return,5,246,0.010724722340204051,-0.009885179277708378,-491.3428495008227,-470.3108602852285,Skewness,0.842649682471911,False
model_0140,Skewness + Mean + Std + Fear and Greed Index + T-3 Return,5,246,0.010796460885690085,-0.009811946179191233,-491.36068914817974,-470.32869993258555,Skewness,0.8437125590434988,False
model_0225,Skewness + Median + Fear and Greed Index + VIX + T-4 Return,5,246,0.011155241481606959,-0.009445690987526234,-491.449928655293,-470.4179394396988,Skewness,0.8510613241455962,False
model_0202,Skewness + Std + Fear and Greed Index + VIX + T-1 Return,5,246,0.008910738043885424,-0.011736954913533548,-490.892184734038,-469.8601955184438,Skewness,0.8524681274936093,False
model_0082,Skewness + Std + Fear and Greed Index + T-1 Return,4,246,0.008907214306205113,-0.007542458485393144,-492.8913101024971,-475.36465242283526,Skewness,0.8538680018175799,False
model_0170,Skewness + Mean + Fear and Greed Index + VIX + T-4 Return,5,246,0.011169469349215588,-0.009431166706008964,-491.4534682206106,-470.4214790050164,Skewness,0.8546666940024467,False
model_0206,Skewness + Std + Fear and Greed Index + T-1 Return + T-2 Return,5,246,0.009071962082476293,-0.011572372040805412,-490.93220569004416,-469.90021647444996,Skewness,0.8560168431839189,False
model_0100,Skewness + Median + Fear and Greed Index + T-4 Return,4,246,0.011134549670341554,-0.005278154899445164,-493.4447811007635,-475.9181234211017,Skewness,0.8568139286342813,False
model_0230,Skewness + Median + Fear and Greed Index + T-2 Return + T-4 Return,5,246,0.01113583475263391,-0.009465502023352723,-491.44510079081783,-470.41311157522364,Skewness,0.8572780853172081,False
model_0191,Skewness + Std + Median + Fear and Greed Index + T-4 Return,5,246,0.011209200017235244,-0.009390608315738902,-491.46335256417296,-470.43136334857877,Skewness,0.8583542714775209,False
model_0064,Skewness + Mean + Fear and Greed Index + T-4 Return,4,246,0.011148753382448695,-0.005263715441079064,-493.4483145827671,-475.9216569031053,Skewness,0.8604386857347053,False
model_0175,Skewness + Mean + Fear and Greed Index + T-2 Return + T-4 Return,5,246,0.011150034659639707,-0.009451006284951102,-491.44863333080366,-470.41664411520946,Skewness,0.8608893985812128,False
model_0069,Skewness + Mean + T-1 Return + T-2 Return,4,246,0.006722646187356518,-0.009763284996255672,-492.3496732741248,-474.823015594463,Skewness,0.8612731793185846,False
model_0141,Skewness + Mean + Std + Fear and Greed Index + T-4 Return,5,246,0.011226488449487704,-0.009372959707814488,-491.4676537687503,-470.43566455315613,Skewness,0.862538615118175,False
model_0207,Skewness + Std + Fear and Greed Index + T-1 Return + T-3 Return,5,246,0.009096772890463845,-0.011547044340984858,-490.9383651031819,-469.9063758875877,Skewness,0.8625721690881881,False
model_0105,Skewness + Median + T-1 Return + T-2 Return,4,246,0.006715025734284952,-0.009771031929876273,-492.34778596212914,-474.8211282824673,Skewness,0.8634096444580213,False
model_0184,Skewness + Mean + T-1 Return + T-2 Return + T-4 Return,5,246,0.006722747307551069,-0.013970528790208103,-490.3496983180553,-469.3177091024611,Skewness,0.8655108943968072,False
model_0239,Skewness + Median + T-1 Return + T-2 Return + T-4 Return,5,246,0.00671511508611744,-0.013978320016255097,-490.3478080912789,-469.3158188756847,Skewness,0.8675567459175174,False
model_0146,Skewness + Mean + Std + T-1 Return + T-2 Return,5,246,0.006942083561289447,-0.013746623031183569,-490.4040262275414,-469.3720370119472,Skewness,0.8677166952723447,False
model_0231,Skewness + Median + Fear and Greed Index + T-3 Return + T-4 Return,5,246,0.011778594571836942,-0.008809351374583052,-491.6050523108124,-470.57306309521823,Skewness,0.8690810604922207,False
model_0090,Skewness + Std + T-1 Return + T-2 Return,4,246,0.005622328178970681,-0.010881865544199787,-492.0773138815525,-474.5506562018907,Skewness,0.8693104792907718,False
model_0196,Skewness + Std + Median + T-1 Return + T-2 Return,5,246,0.006929518254971456,-0.013759450114716465,-490.40091357343795,-469.36892435784375,Skewness,0.8708236856600056,False
model_0176,Skewness + Mean + Fear and Greed Index + T-3 Return + T-4 Return,5,246,0.011792556629898643,-0.008795098440311788,-491.608527939379,-470.5765387237848,Skewness,0.87278708850805,False
model_0219,Skewness + Std + T-1 Return + T-2 Return + T-4 Return,5,246,0.005622382382651225,-0.0150938179843767,-490.0773272910508,-469.0453380754566,Skewness,0.8730602533266445,False
model_0183,Skewness + Mean + T-1 Return + T-2 Return + T-3 Return,5,246,0.006762796308817154,-0.01392964543474906,-490.35961725348625,-469.32762803789205,Skewness,0.8766537493179483,False
model_0131,Skewness + Mean + Std + Median + Fear and Greed Index,5,246,0.010962873944281526,-0.009642066181879239,-491.40207704726686,-470.37008783167266,Skewness,0.8769794987031803,False
model_0208,Skewness + Std + Fear and Greed Index + T-1 Return + T-4 Return,5,246,0.009336515470307338,-0.011302307124061217,-490.99789040160636,-469.96590118601216,Skewness,0.8779394037794432,False
model_0238,Skewness + Median + T-1 Return + T-2 Return + T-3 Return,5,246,0.006755043367655422,-0.013937559895518259,-490.35769705146913,-469.32570783587494,Skewness,0.878773861320248,False
model_0020,Skewness + Std + Fear and Greed Index,3,246,0.007471948908093551,-0.0048321178409798105,-494.5353193375247,-480.5139931937953,Skewness,0.8790514132808701,False
model_0083,Skewness + Std + Fear and Greed Index + T-2 Return,4,246,0.007546475635095584,-0.008925782030711815,-492.55379162470103,-475.0271339450392,Skewness,0.8811972725897075,False
model_0128,Skewness + T-1 Return + T-2 Return + T-4 Return,4,246,0.005047926076785947,-0.01146580129123409,-491.93525304788045,-474.40859536821864,Skewness,0.8839485318619476,False
model_0218,Skewness + Std + T-1 Return + T-2 Return + T-3 Return,5,246,0.005662207130735064,-0.015053163554041182,-490.0871797696691,-469.0551905540749,Skewness,0.884239000659444,False
model_0081,Skewness + Std + Fear and Greed Index + VIX,4,246,0.007500317621712327,-0.008972706152201138,-492.5423506786319,-475.0156929989701,Skewness,0.886992125874769,False
model_0041,Skewness + T-1 Return + T-2 Return,3,246,0.005042630525218805,-0.007291551740997493,-493.93394373635397,-479.91261759262454,Skewness,0.8871772563618344,False
model_0084,Skewness + Std + Fear and Greed Index + T-3 Return,4,246,0.007844242507622168,-0.008623072969429657,-492.62761033739275,-475.10095265773094,Skewness,0.8889395824476338,False
model_0209,Skewness + Std + Fear and Greed Index + T-2 Return + T-3 Return,5,246,0.007884927990884805,-0.012784136009305058,-490.6376983039497,-469.6057090883555,Skewness,0.8901969510083234,False
model_0203,Skewness + Std + Fear and Greed Index + VIX + T-2 Return,5,246,0.007584918124073026,-0.013090396081675282,-490.5633205701033,-469.5313313545091,Skewness,0.8904553185021876,False
model_0256,Skewness + T-1 Return + T-2 Return + T-3 Return + T-4 Return,5,246,0.005058667490702384,-0.015669276936574494,-489.9379088562923,-468.90591964069813,Skewness,0.8927194460893075,False
model_0155,Skewness + Mean + Median + Fear and Greed Index + T-3 Return,5,246,0.011323653833172131,-0.009273770045303387,-491.4918290309572,-470.459839815363,Skewness,0.8948699635734585,False
model_0154,Skewness + Mean + Median + Fear and Greed Index + T-2 Return,5,246,0.010851041353260205,-0.009756228618546858,-491.37426286170216,-470.34227364610797,Skewness,0.8950034948985841,False
model_0127,Skewness + T-1 Return + T-2 Return + T-3 Return,4,246,0.005053486973916499,-0.011460148097055756,-491.93662797291745,-474.40997029325564,Skewness,0.8960907089472419,False
model_0054,Skewness + Mean + Median + Fear and Greed Index,4,246,0.010816022409153248,-0.005601968920155409,-493.36555385211796,-475.83889617245615,Skewness,0.8963295722811044,False
model_0204,Skewness + Std + Fear and Greed Index + VIX + T-3 Return,5,246,0.00788398046282135,-0.01278510327753657,-490.63746335963856,-469.60547414404436,Skewness,0.8982734353235194,False
model_0156,Skewness + Mean + Median + Fear and Greed Index + T-4 Return,5,246,0.011658051474226494,-0.008932405786727049,-491.5750470979874,-470.5430578823932,Skewness,0.9002729477183999,False
model_0152,Skewness + Mean + Median + Fear and Greed Index + VIX,5,246,0.010836790108420535,-0.009770776764320699,-491.3707186220354,-470.3387294064412,Skewness,0.9045290733025395,False
model_0085,Skewness + Std + Fear and Greed Index + T-4 Return,4,246,0.008251195341916762,-0.00820936573124631,-492.7285329327135,-475.2018752530517,Skewness,0.9067313880084038,False
model_0210,Skewness + Std + Fear and Greed Index + T-2 Return + T-4 Return,5,246,0.008273061905149759,-0.012387915971826313,-490.73395692095755,-469.70196770536336,Skewness,0.9072974826215217,False
model_0123,Skewness + VIX + T-1 Return + T-4 Return,4,246,0.0045291223045687,-0.011993215914442468,-491.80701323759104,-474.2803555579292,Skewness,0.9078411936609748,False
model_0214,Skewness + Std + VIX + T-1 Return + T-4 Return,5,246,0.005217511428741939,-0.01550712374982588,-489.9771862760292,-468.945197060435,Skewness,0.910258091890094,False
model_0254,Skewness + VIX + T-1 Return + T-3 Return + T-4 Return,5,246,0.004530478653683501,-0.01620846970769807,-489.8073484177726,-468.7753592021784,Skewness,0.911145712873555,False
model_0033,Skewness + Fear and Greed Index + T-1 Return,3,246,0.006665013043994694,-0.005649057042236949,-494.3353999778401,-480.3140738341107,Skewness,0.9117972315242504,False
model_0111,Skewness + Fear and Greed Index + VIX + T-1 Return,4,246,0.006665019116014803,-0.009821868533511857,-492.33540148157954,-474.80874380191773,Skewness,0.912459379105496,False
model_0115,Skewness + Fear and Greed Index + T-1 Return + T-2 Return,4,246,0.006914799254886694,-0.009567942666193874,-492.39726746044425,-474.87060978078244,Skewness,0.9130363194387607,False
model_0086,Skewness + Std + VIX + T-1 Return,4,246,0.0052106953505957065,-0.011300330452713947,-491.9755007322053,-474.4488430525435,Skewness,0.9146462322948681,False
model_0242,Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return,5,246,0.006916084717791149,-0.013773163517254883,-490.3975858863746,-469.3655966707804,Skewness,0.9154378186037231,False
model_0205,Skewness + Std + Fear and Greed Index + VIX + T-4 Return,5,246,0.008297152265690833,-0.012363323728773912,-490.7399326592831,-469.7079434436889,Skewness,0.9167563074147089,False
model_0153,Skewness + Mean + Median + Fear and Greed Index + T-1 Return,5,246,0.011881387525390252,-0.00870441690116408,-491.6306421044392,-470.598652888845,Skewness,0.917865289127346,False
model_0037,Skewness + VIX + T-1 Return,3,246,0.0045035082837926455,-0.007837357315995108,-493.8006836018492,-479.77935745811976,Skewness,0.9180699547857907,False
model_0211,Skewness + Std + Fear and Greed Index + T-3 Return + T-4 Return,5,246,0.008700984479538265,-0.0119510783438046,-490.8401269433334,-469.8081377277392,Skewness,0.9189126132750796,False
model_0248,Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,5,246,0.0070451645656028905,-0.013641394505947035,-490.4295627474455,-469.3975735318513,Skewness,0.9203008548378344,False
model_0116,Skewness + Fear and Greed Index + T-1 Return + T-3 Return,4,246,0.006846688850939864,-0.009637183533276916,-492.3803962143404,-474.8537385346786,Skewness,0.9203868201103238,False
model_0122,Skewness + VIX + T-1 Return + T-3 Return,4,246,0.004504974943700946,-0.012017764061382774,-491.8010460326625,-474.2743883530007,Skewness,0.9213603134016927,False
model_0243,Skewness + Fear and Greed Index + VIX + T-1 Return + T-3 Return,5,246,0.006847728351238147,-0.013842943974777588,-490.3806536944337,-469.3486644788395,Skewness,0.9226371047952631,False
model_0213,Skewness + Std + VIX + T-1 Return + T-3 Return,5,246,0.005228135571168191,-0.015496278271099007,-489.9798135367855,-468.9478243211913,Skewness,0.9233805087449241,False
model_0249,Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,5,246,0.007210203701238038,-0.0134729170549861,-490.4704538336516,-469.4384646180574,Skewness,0.9336808591324878,False
model_0179,Skewness + Mean + VIX + T-1 Return + T-4 Return,5,246,0.006893590162588614,-0.013796126709024081,-490.39201375110633,-469.36002453551214,Skewness,0.9342494540074036,False
model_0117,Skewness + Fear and Greed Index + T-1 Return + T-4 Return,4,246,0.007049082752899505,-0.009431430396429796,-492.4305334622677,-474.9038757826059,Skewness,0.9352014550799088,False
model_0253,Skewness + VIX + T-1 Return + T-2 Return + T-4 Return,5,246,0.00531464011502325,-0.015407971549247002,-490.0012064247969,-468.9692172092027,Skewness,0.9364015604355366,False
model_0234,Skewness + Median + VIX + T-1 Return + T-4 Return,5,246,0.006885003582887794,-0.013804892175802053,-490.3898867992975,-469.35789758370333,Skewness,0.9367500102646147,False
model_0244,Skewness + Fear and Greed Index + VIX + T-1 Return + T-4 Return,5,246,0.007052233043762124,-0.013634178767826022,-490.43131393667795,-469.39932472108376,Skewness,0.9385738310523501,False
model_0065,Skewness + Mean + VIX + T-1 Return,4,246,0.006886219699878793,-0.009596996570662597,-492.3901880382921,-474.86353035863027,Skewness,0.9394460605166528,False
model_0212,Skewness + Std + VIX + T-1 Return + T-2 Return,5,246,0.00608419510308611,-0.014622384165599467,-490.19160210580753,-469.15961289021334,Skewness,0.9404113680976358,False
model_0101,Skewness + Median + VIX + T-1 Return,4,246,0.006877519138692945,-0.009605841539503057,-492.38803286864413,-474.8613751889823,Skewness,0.9420549911634538,False
model_0121,Skewness + VIX + T-1 Return + T-2 Return,4,246,0.0053042596134360576,-0.011205213256050506,-491.9986391908062,-474.4719815111444,Skewness,0.942943715789033,False
model_0005,Skewness + Fear and Greed Index,2,246,0.0049439480148132375,-0.0032458137299207213,-495.90954601388853,-485.39355140609143,Skewness,0.94393482572612,False
model_0034,Skewness + Fear and Greed Index + T-2 Return,3,246,0.005073616955710736,-0.0072601811812020856,-493.9416051506371,-479.92027900690766,Skewness,0.9457490124369299,False
model_0250,Skewness + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,5,246,0.007289830153707988,-0.01339163171808977,-490.490184992203,-469.4581957766088,Skewness,0.9468278752849892,False
model_0178,Skewness + Mean + VIX + T-1 Return + T-3 Return,5,246,0.0069014446875663715,-0.013788108548109301,-490.3939593842897,-469.3619701686955,Skewness,0.9475141095344108,False
model_0252,Skewness + VIX + T-1 Return + T-2 Return + T-3 Return,5,246,0.005309136479666132,-0.015413589843674025,-489.9998453003582,-468.967856084764,Skewness,0.9478174777169326,False
model_0233,Skewness + Median + VIX + T-1 Return + T-3 Return,5,246,0.006892668011002967,-0.013797068072101126,-490.39178532726123,-469.35979611166704,Skewness,0.9500832259516204,False
model_0035,Skewness + Fear and Greed Index + T-3 Return,3,246,0.005326050754971834,-0.007004618037321997,-494.00402845640724,-479.9827023126778,Skewness,0.9537914971021002,False
model_0032,Skewness + Fear and Greed Index + VIX,3,246,0.005006352089296895,-0.007328279909596169,-493.9249741736264,-479.903648029897,Skewness,0.9543530651590227,False
model_0118,Skewness + Fear and Greed Index + T-2 Return + T-3 Return,4,246,0.0054092353871328935,-0.011098495145860587,-492.0246023090283,-474.4979446293665,Skewness,0.9547105656032662,False
model_0142,Skewness + Mean + Std + VIX + T-1 Return,5,246,0.007291186811578809,-0.013390246796513239,-490.4905211810269,-469.4585319654327,Skewness,0.9555893956781283,False
model_0112,Skewness + Fear and Greed Index + VIX + T-2 Return,4,246,0.005154949237380135,-0.011357001812621892,-491.9617157432024,-474.43505806354057,Skewness,0.9577362304675945,False
