model_id,variables,variable,coefficient,p_value
model_0678,Skewness + Kurtosis + Mean + Median + T-3 Return + T-4 Return,T-3 Return,8.638207448337745e-06,0.9997624072708833
model_0678,Skewness + Kurtosis + Mean + Median + T-3 Return + T-4 Return,T-4 Return,-0.024429129388725497,0.409050900463249
model_0679,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,const,-0.004874979070720029,0.3476578637488579
model_0679,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,Skewness,0.004535848914066051,8.45879857976507e-06
model_0679,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,Kurtosis,-0.00018309961393086946,0.6172316859850446
model_0679,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,Mean,2.106373994599504e-08,0.5677109540300137
model_0679,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,Fear and Greed Index,3.720706031482388e-05,0.45261614542083695
model_0679,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,VIX,0.0002335050881236921,0.14307624021100054
model_0679,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,T-1 Return,-0.03574171922113983,0.2289763021792378
model_0680,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,const,-0.0037205390979368168,0.4767780910475726
model_0680,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,Skewness,0.004666997608578721,4.207271833986542e-06
model_0680,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,Kurtosis,-0.00016109340699337548,0.6578295401595247
model_0680,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,Mean,2.6829924728056428e-08,0.46698122658356056
model_0680,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,Fear and Greed Index,1.5429291109829626e-05,0.7600343969632027
model_0680,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,VIX,0.00020741811745526216,0.19447385289646948
model_0680,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,T-2 Return,0.05131794369562965,0.07791066690962643
model_0681,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,const,-0.004960199774576289,0.3420770964916032
model_0681,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,Skewness,0.004647580530443496,4.825634440592842e-06
model_0681,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,Kurtosis,-0.0001275609361998681,0.7257986794594262
model_0681,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,Mean,2.2624971137538583e-08,0.5394256945714806
model_0681,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,Fear and Greed Index,3.4881155225403596e-05,0.486387301578745
model_0681,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,VIX,0.0002323298370037886,0.1462799943953767
model_0681,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,T-3 Return,-0.003785925640523687,0.8977187596419786
model_0682,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,const,-0.0052184625308549434,0.31616471665358276
model_0682,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,Skewness,0.004621731659036574,5.32887560910366e-06
model_0682,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,Kurtosis,-0.00013027482013940408,0.7201209603607792
model_0682,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,Mean,2.1356823028032298e-08,0.5625345613892587
model_0682,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,Fear and Greed Index,4.016019769557502e-05,0.4219075413989295
model_0682,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,VIX,0.00023673290603667222,0.13806329649507196
model_0682,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,T-4 Return,-0.026006164011460414,0.3856872915888181
model_0683,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,const,0.002342330510673998,0.34040438731553857
model_0683,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,Skewness,0.004645486024356886,4.892249443735352e-06
model_0683,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,Kurtosis,-0.00020008782244019274,0.5850617895688404
model_0683,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,Mean,1.5179069154996606e-08,0.6744322304406307
model_0683,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,Fear and Greed Index,-7.655292370332412e-06,0.8689007121834034
model_0683,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,T-1 Return,-0.03280838687382677,0.2696133033776514
model_0683,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,T-2 Return,0.053081561267796507,0.06758902309579591
model_0684,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,const,0.001831061237703901,0.45545896812450226
model_0684,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,Skewness,0.004622222205607277,5.7436068097543785e-06
model_0684,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,Kurtosis,-0.00016789157449033324,0.6469478090689722
model_0684,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,Mean,9.607912390855513e-09,0.7900254499042703
model_0684,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,Fear and Greed Index,8.757993153855221e-06,0.84912009038918
model_0684,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,T-1 Return,-0.03514606464247242,0.23722381400147827
model_0684,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,T-3 Return,-0.0004810839833375505,0.9869405057658491
model_0685,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,const,0.0016880355833005503,0.4909260490113937
model_0685,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,Skewness,0.004605033509967977,6.060416806553111e-06
model_0685,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,Kurtosis,-0.00016957455902817762,0.6435449823611238
model_0685,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,Mean,8.104594387481268e-09,0.8223514713674964
model_0685,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,Fear and Greed Index,1.3783223555405084e-05,0.7645386464952336
model_0685,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,T-1 Return,-0.035039228172255715,0.2385099672462405
model_0685,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,T-4 Return,-0.023966608697917224,0.42377943800578166
model_0686,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,const,0.0022895167709396933,0.35349285309308387
model_0686,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,Skewness,0.004738658242546281,3.0078004051998078e-06
model_0686,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,Kurtosis,-0.0001509889638513978,0.6782135976327818
model_0686,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,Mean,1.70954419098395e-08,0.6362821411962836
model_0686,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,Fear and Greed Index,-1.1417238275033868e-05,0.8074311776443028
model_0686,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,T-2 Return,0.054600247178052494,0.060438641535663896
model_0686,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,T-3 Return,0.002398400751606449,0.9350107887186352
model_0687,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,const,0.002124902431884192,0.3883870551211378
model_0687,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,Skewness,0.004725894912284815,3.115823357059201e-06
model_0687,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,Kurtosis,-0.00015221459594676006,0.6756449841818972
model_0687,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,Mean,1.5436885299416903e-08,0.6694387362257899
model_0687,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,Fear and Greed Index,-5.708752821148248e-06,0.902818348991064
model_0687,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,T-2 Return,0.05428465517640095,0.06143979960316392
model_0687,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,T-4 Return,-0.023697397025648034,0.42860232574819523
model_0688,Skewness + Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,const,0.0015848167207622357,0.519452359567093
model_0688,Skewness + Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,Skewness,0.004710631857224314,3.541598478788949e-06
model_0688,Skewness + Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,Kurtosis,-0.00011549590509762363,0.7508973417363378
model_0688,Skewness + Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,Mean,9.77499442144405e-09,0.7866600147354433
model_0688,Skewness + Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,Fear and Greed Index,1.1231100345011097e-05,0.8090049008164386
model_0688,Skewness + Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,T-3 Return,-0.001627703345705178,0.9558733652171925
model_0688,Skewness + Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,T-4 Return,-0.024189547049949363,0.4200264734191038
model_0689,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-2 Return,const,-0.002475822111107696,0.537448089755876
model_0689,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-2 Return,Skewness,0.004604255808360362,5.467622298549306e-06
model_0689,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-2 Return,Kurtosis,-0.0002124125258228503,0.5620105622115139
model_0689,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-2 Return,Mean,2.9417655000009958e-08,0.40224142112409744
model_0689,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-2 Return,VIX,0.00018636918806887648,0.20301595661384744
model_0689,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-2 Return,T-1 Return,-0.03276701236150627,0.2689862585765766
model_0689,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-2 Return,T-2 Return,0.05215666684420865,0.06706400156297816
model_0690,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-3 Return,const,-0.0024084011739473727,0.5491302051280258
model_0690,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-3 Return,Skewness,0.0046091644870474595,5.712195740959507e-06
model_0690,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-3 Return,Kurtosis,-0.00018168699475027672,0.6200479051726768
model_0690,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-3 Return,Mean,2.9381478094954895e-08,0.4036444862840647
model_0690,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-3 Return,VIX,0.0001863986408526406,0.20359592061253665
model_0690,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-3 Return,T-1 Return,-0.034492937804974776,0.2450855601974924
model_0690,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-3 Return,T-3 Return,1.1273382604718102e-05,0.9996906953775266
model_0691,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-4 Return,const,-0.002331902145429381,0.5619238823810679
model_0691,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-4 Return,Skewness,0.00460277243752695,5.64960674962846e-06
model_0691,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-4 Return,Kurtosis,-0.0001832888515949044,0.6168707535978206
model_0691,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-4 Return,Mean,2.9410560785864698e-08,0.4029087543565125
model_0691,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-4 Return,VIX,0.00018459282820947282,0.20794873923492285
model_0691,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-4 Return,T-1 Return,-0.03422342394789371,0.24864589378914656
model_0691,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-4 Return,T-4 Return,-0.022098072248875736,0.4561688005500125
model_0692,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-3 Return,const,-0.002696016901306,0.5015862939894178
model_0692,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-3 Return,Skewness,0.004693562278692389,3.50204796173594e-06
model_0692,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-3 Return,Kurtosis,-0.00016261487370708723,0.6548106187593414
model_0692,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-3 Return,Mean,3.023331136818824e-08,0.3896132156420521
model_0692,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-3 Return,VIX,0.00018781586934348015,0.19975925157123336
model_0692,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-3 Return,T-2 Return,0.05318660615174127,0.06196784236268022
model_0692,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-3 Return,T-3 Return,0.001034994478659562,0.9715918914460846
model_0693,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-4 Return,const,-0.002613099528854499,0.5148624839933081
model_0693,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-4 Return,Skewness,0.004687891170293043,3.451200751168652e-06
model_0693,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-4 Return,Kurtosis,-0.0001649138755375776,0.6501618090584761
model_0693,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-4 Return,Mean,3.028875259713091e-08,0.3884606863744453
model_0693,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-4 Return,VIX,0.00018591533412487847,0.2042730949122767
model_0693,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-4 Return,T-2 Return,0.05358812291184939,0.059894025684048884
model_0693,Skewness + Kurtosis + Mean + VIX + T-2 Return + T-4 Return,T-4 Return,-0.0235777600496516,0.42620185017549994
model_0694,Skewness + Kurtosis + Mean + VIX + T-3 Return + T-4 Return,const,-0.002559589773874842,0.5241135473419838
model_0694,Skewness + Kurtosis + Mean + VIX + T-3 Return + T-4 Return,Skewness,0.0046999921227526276,3.4917856592214605e-06
model_0694,Skewness + Kurtosis + Mean + VIX + T-3 Return + T-4 Return,Kurtosis,-0.0001304159512099198,0.7199130179731827
model_0694,Skewness + Kurtosis + Mean + VIX + T-3 Return + T-4 Return,Mean,3.0324196714188956e-08,0.38877025842337964
model_0694,Skewness + Kurtosis + Mean + VIX + T-3 Return + T-4 Return,VIX,0.00018614747760046764,0.20439489827959012
model_0694,Skewness + Kurtosis + Mean + VIX + T-3 Return + T-4 Return,T-3 Return,-0.0008776304600244491,0.9759310458019211
model_0694,Skewness + Kurtosis + Mean + VIX + T-3 Return + T-4 Return,T-4 Return,-0.022527572776845257,0.44772889596031684
model_0695,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,const,0.0020712773147064374,0.2588660525878574
model_0695,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,Skewness,0.00462815118845527,5.126165315132798e-06
model_0695,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,Kurtosis,-0.000199432876996654,0.5862773535516533
model_0695,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,Mean,1.25401165168881e-08,0.7002035095099703
model_0695,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,T-1 Return,-0.03314429915621299,0.26388166566281646
model_0695,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,T-2 Return,0.052213261464530356,0.06706838029443052
model_0695,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,T-3 Return,0.0018493512851836314,0.9492767836493334
model_0696,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,const,0.002106883150354219,0.2507448878793076
model_0696,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,Skewness,0.0046246888941868965,4.994827107639428e-06
model_0696,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,Kurtosis,-0.00020127185220588826,0.582709461196854
model_0696,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,Mean,1.279867153878065e-08,0.6941712053145195
model_0696,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,T-1 Return,-0.032805737760121884,0.26863760607334747
model_0696,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,T-2 Return,0.05260511227037831,0.06491233335036911
model_0696,Skewness + Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,T-4 Return,-0.023780039225760653,0.42229514148263836
model_0697,Skewness + Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,const,0.0021740656389449527,0.2365673162697386
model_0697,Skewness + Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,Skewness,0.004630020691997581,5.2132203085833015e-06
model_0697,Skewness + Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,Kurtosis,-0.00017019291865564065,0.6423628487012456
model_0697,Skewness + Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,Mean,1.2751020324172101e-08,0.6957585587501085
model_0697,Skewness + Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,T-1 Return,-0.034559220146676464,0.24440145693458432
model_0697,Skewness + Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,T-3 Return,-1.5496740111277862e-05,0.9995750351273796
model_0697,Skewness + Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,T-4 Return,-0.022716038750038355,0.44396282026520484
model_0698,Skewness + Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,const,0.0019224105095287775,0.2929302187466455
model_0698,Skewness + Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,Skewness,0.004714250738009161,3.189720632089243e-06
model_0698,Skewness + Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,Kurtosis,-0.0001513485940140424,0.6773273298016582
model_0698,Skewness + Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,Mean,1.3488972582732976e-08,0.6787653266870367
model_0698,Skewness + Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,T-2 Return,0.05364292155264951,0.05991528702600492
model_0698,Skewness + Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,T-3 Return,0.0010025700601275552,0.9724945376379418
model_0698,Skewness + Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,T-4 Return,-0.024190703865935907,0.4145728600141845
model_0699,Skewness + Kurtosis + Std + Median + Fear and Greed Index + VIX,const,-0.004300044855094464,0.40928177374519215
model_0699,Skewness + Kurtosis + Std + Median + Fear and Greed Index + VIX,Skewness,0.004610284684833044,5.417710730210477e-06
model_0699,Skewness + Kurtosis + Std + Median + Fear and Greed Index + VIX,Kurtosis,-0.00016099617481848142,0.6595837926692021
model_0699,Skewness + Kurtosis + Std + Median + Fear and Greed Index + VIX,Std,-4.713461585692625e-07,0.34156722975055276
model_0699,Skewness + Kurtosis + Std + Median + Fear and Greed Index + VIX,Median,2.506465479555848e-08,0.512233776785888
model_0699,Skewness + Kurtosis + Std + Median + Fear and Greed Index + VIX,Fear and Greed Index,3.815644173831281e-05,0.4399793668311949
model_0699,Skewness + Kurtosis + Std + Median + Fear and Greed Index + VIX,VIX,0.000226032273566585,0.15664968562813691
model_0700,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,const,0.002264592333951281,0.360062705652617
model_0700,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,Skewness,0.004594339547754383,6.103119195434916e-06
model_0700,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,Kurtosis,-0.00019944064979973575,0.5880400090184859
model_0700,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,Std,-4.3996299973156113e-07,0.3750041593261981
model_0700,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,Median,1.2128824555259413e-08,0.7458749852097664
model_0700,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,Fear and Greed Index,1.3103147705481089e-05,0.7731940859354067
model_0700,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,T-1 Return,-0.03453303946523755,0.2453751800170643
model_0701,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,const,0.0027171028581147658,0.2746536413942717
model_0701,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,Skewness,0.004709626268277766,3.2344043021987644e-06
model_0701,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,Kurtosis,-0.00018350412079260581,0.6157791555844225
model_0701,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,Std,-4.616270119113278e-07,0.3512489588730824
model_0701,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,Median,1.9311532707371936e-08,0.6064825880107912
model_0701,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,Fear and Greed Index,-5.8665302942978e-06,0.898996110032861
model_0701,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,T-2 Return,0.054012189932586836,0.06276682003288271
model_0702,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,const,0.0021925752833802585,0.3774024239227787
model_0702,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,Skewness,0.00469414646429159,3.6833558305801276e-06
model_0702,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,Kurtosis,-0.00014753011475488118,0.6866420506997104
model_0702,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,Std,-4.5944739803751995e-07,0.3542345143860526
model_0702,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,Median,1.3645969306913227e-08,0.7155614896782398
model_0702,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,Fear and Greed Index,1.0739688475122446e-05,0.8149791870830029
model_0702,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,T-3 Return,-0.0009006908596717964,0.9755573239763774
model_0703,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,const,0.002052244357507269,0.4080678524021736
model_0703,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,Skewness,0.004675812876632421,3.9100111321817106e-06
model_0703,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,Kurtosis,-0.00014995365168014418,0.6816789444043612
model_0703,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,Std,-4.631801965023429e-07,0.350212866957742
model_0703,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,Median,1.218607873961012e-08,0.7449191194250662
model_0703,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,Fear and Greed Index,1.585083697773312e-05,0.7297212399210433
model_0703,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,T-4 Return,-0.024733132493374325,0.4092557049654044
model_0704,Skewness + Kurtosis + Std + Median + VIX + T-1 Return,const,-0.0015897894112764602,0.6942569576000224
model_0704,Skewness + Kurtosis + Std + Median + VIX + T-1 Return,Skewness,0.004586517539679934,5.92340376423953e-06
model_0704,Skewness + Kurtosis + Std + Median + VIX + T-1 Return,Kurtosis,-0.00021101350509607105,0.5664779057099906
model_0704,Skewness + Kurtosis + Std + Median + VIX + T-1 Return,Std,-4.444997887532671e-07,0.36981893102686725
model_0704,Skewness + Kurtosis + Std + Median + VIX + T-1 Return,Median,3.243839823088091e-08,0.3775411291515042
model_0704,Skewness + Kurtosis + Std + Median + VIX + T-1 Return,VIX,0.00017670920470335596,0.2279918035051423
model_0704,Skewness + Kurtosis + Std + Median + VIX + T-1 Return,T-1 Return,-0.0339623628319905,0.2524318206312972
model_0705,Skewness + Kurtosis + Std + Median + VIX + T-2 Return,const,-0.0018269972109755269,0.6509504247586873
model_0705,Skewness + Kurtosis + Std + Median + VIX + T-2 Return,Skewness,0.004670122007957855,3.6584957043635036e-06
model_0705,Skewness + Kurtosis + Std + Median + VIX + T-2 Return,Kurtosis,-0.00019445571140096473,0.5947232184755442
model_0705,Skewness + Kurtosis + Std + Median + VIX + T-2 Return,Std,-4.68555812262851e-07,0.34376104233838845
model_0705,Skewness + Kurtosis + Std + Median + VIX + T-2 Return,Median,3.344855294161415e-08,0.36235068863104547
model_0705,Skewness + Kurtosis + Std + Median + VIX + T-2 Return,VIX,0.00017757035136386866,0.22530182621642794
model_0705,Skewness + Kurtosis + Std + Median + VIX + T-2 Return,T-2 Return,0.05332699701240206,0.061111718230033855
model_0706,Skewness + Kurtosis + Std + Median + VIX + T-3 Return,const,-0.0017613921818203176,0.6631494508909138
model_0706,Skewness + Kurtosis + Std + Median + VIX + T-3 Return,Skewness,0.004679524246010984,3.746897697371532e-06
model_0706,Skewness + Kurtosis + Std + Median + VIX + T-3 Return,Kurtosis,-0.0001599595587113232,0.6617310725620802
model_0706,Skewness + Kurtosis + Std + Median + VIX + T-3 Return,Std,-4.6411173676256623e-07,0.34907447660851887
model_0706,Skewness + Kurtosis + Std + Median + VIX + T-3 Return,Median,3.3216142427353616e-08,0.3665216130359744
model_0706,Skewness + Kurtosis + Std + Median + VIX + T-3 Return,VIX,0.0001774462119807756,0.2263248395526182
model_0706,Skewness + Kurtosis + Std + Median + VIX + T-3 Return,T-3 Return,-0.00021013751691570447,0.9942359003564383
model_0707,Skewness + Kurtosis + Std + Median + VIX + T-4 Return,const,-0.0016768389067889763,0.6784273863809518
model_0707,Skewness + Kurtosis + Std + Median + VIX + T-4 Return,Skewness,0.004671694931422092,3.7344274057205425e-06
model_0707,Skewness + Kurtosis + Std + Median + VIX + T-4 Return,Kurtosis,-0.00016224856791570305,0.6571147268459461
model_0707,Skewness + Kurtosis + Std + Median + VIX + T-4 Return,Std,-4.667094520447445e-07,0.3462635902490909
model_0707,Skewness + Kurtosis + Std + Median + VIX + T-4 Return,Median,3.326011078529919e-08,0.36564743018282686
model_0707,Skewness + Kurtosis + Std + Median + VIX + T-4 Return,VIX,0.00017552992571847524,0.2313141962490659
model_0707,Skewness + Kurtosis + Std + Median + VIX + T-4 Return,T-4 Return,-0.0226768212930706,0.44458546528764453
model_0708,Skewness + Kurtosis + Std + Median + T-1 Return + T-2 Return,const,0.002657795295357303,0.15783282464096174
model_0708,Skewness + Kurtosis + Std + Median + T-1 Return + T-2 Return,Skewness,0.0046122206883062265,5.133598968323376e-06
model_0708,Skewness + Kurtosis + Std + Median + T-1 Return + T-2 Return,Kurtosis,-0.00023076008388061444,0.530705888347748
model_0708,Skewness + Kurtosis + Std + Median + T-1 Return + T-2 Return,Std,-4.4363953029065047e-07,0.37034222044076115
model_0708,Skewness + Kurtosis + Std + Median + T-1 Return + T-2 Return,Median,1.6703082724002504e-08,0.6257964168943424
model_0708,Skewness + Kurtosis + Std + Median + T-1 Return + T-2 Return,T-1 Return,-0.03237546360611493,0.27512007039305075
model_0708,Skewness + Kurtosis + Std + Median + T-1 Return + T-2 Return,T-2 Return,0.05231657168634735,0.0663427474616819
model_0709,Skewness + Kurtosis + Std + Median + T-1 Return + T-3 Return,const,0.002726598341013353,0.14786483507808365
model_0709,Skewness + Kurtosis + Std + Median + T-1 Return + T-3 Return,Skewness,0.004615005774398304,5.418533512810357e-06
