model_id,variables,num_variables,n_obs,rsquared,adj_rsquared,aic,bic,core_factors,core_factor_min_pvalue,pass_pvalue_screen
model_0473,Kurtosis + Std + VIX + T-3 Return + T-4 Return,5,1196,0.01248361407027443,0.008334385557964619,-4931.087272296806,-4900.5668446897425,Kurtosis,0.0007711512104671775,False
model_0362,Kurtosis + Median + T-1 Return + T-3 Return,4,1196,0.011936244930818463,0.008617810824792627,-4932.424526712403,-4906.990837039851,Kurtosis,0.000772274947816109,False
model_0401,Kurtosis + Mean + Std + VIX + T-4 Return,5,1196,0.012487694187268805,0.008338482818307735,-4931.092213814817,-4900.571786207754,Kurtosis,0.0007724145686712956,False
model_0344,Kurtosis + Std + VIX + T-3 Return,4,1196,0.01195394778920722,0.008635573138625174,-4932.445955297552,-4907.012265625,Kurtosis,0.0007771816541610576,False
model_0436,Kurtosis + Mean + VIX + T-2 Return + T-3 Return,5,1196,0.014283124742743403,0.010141457199645654,-4933.268682273268,-4902.748254666204,Kurtosis,0.0007794154845760977,False
model_0305,Kurtosis + Mean + Std + VIX,4,1196,0.011951508245326092,0.008633125401481645,-4932.443002306773,-4907.009312634221,Kurtosis,0.0007796700796869751,False
model_0492,Kurtosis + Median + VIX + T-2 Return + T-4 Return,5,1196,0.014822226198172861,0.010682823787240836,-4933.9229692561685,-4903.402541649105,Kurtosis,0.0007797874070949012,False
model_0358,Kurtosis + Median + VIX + T-2 Return,4,1196,0.014246901922379873,0.010936228209272758,-4935.224732840869,-4909.791043168317,Kurtosis,0.0007872454398218892,False
model_0460,Kurtosis + Std + Fear and Greed Index + VIX + T-3 Return,5,1196,0.012982864807513317,0.008835733987376804,-4931.692077318424,-4901.17164971136,Kurtosis,0.0007916290017600169,False
model_0292,Kurtosis + Fear and Greed Index + T-4 Return,3,1196,0.010018917629374013,0.007527354502602335,-4932.105950179362,-4911.758998441319,Kurtosis,0.0007927387644392665,False
model_0261,Kurtosis + Fear and Greed Index,2,1196,0.009411590097988087,0.00775092218532758,-4933.372460389542,-4918.11224658601,Kurtosis,0.0007963979394127208,False
model_0400,Kurtosis + Mean + Std + VIX + T-3 Return,5,1196,0.012004857954450943,0.007853617861822593,-4930.507582107582,-4899.987154500518,Kurtosis,0.0008031130974626743,False
model_0302,Kurtosis + T-3 Return + T-4 Return,3,1196,0.01000247597197379,0.007510871465191915,-4932.086087113986,-4911.739135375943,Kurtosis,0.00081228331124552,False
model_0376,Kurtosis + Fear and Greed Index + T-3 Return + T-4 Return,4,1196,0.010052630166243581,0.006727869898120131,-4930.146679119899,-4904.712989447346,Kurtosis,0.0008132328632988498,False
model_0491,Kurtosis + Median + VIX + T-2 Return + T-3 Return,5,1196,0.014323245715882837,0.010181746748302523,-4933.317363250179,-4902.796935643116,Kurtosis,0.0008139388063028763,False
model_0265,Kurtosis + T-3 Return,2,1196,0.00944045844453656,0.007779838928098304,-4933.407315476917,-4918.147101673385,Kurtosis,0.0008161953178012779,False
model_0291,Kurtosis + Fear and Greed Index + T-3 Return,3,1196,0.00945534836790396,0.006962366862118596,-4931.425293681606,-4911.078341943563,Kurtosis,0.0008188144955060799,False
model_0329,Kurtosis + Mean + T-2 Return + T-4 Return,4,1196,0.013247394475264906,0.009933363894157443,-4934.012659276893,-4908.57896960434,Kurtosis,0.0008289362504726829,False
model_0272,Kurtosis + Mean + T-2 Return,3,1196,0.012639404094146212,0.01015443615143019,-4935.275967461771,-4914.929015723728,Kurtosis,0.0008386132201683366,False
model_0451,Kurtosis + Std + Median + VIX + T-4 Return,5,1196,0.012435618689503491,0.008286188515929993,-4931.029145584861,-4900.5087179777975,Kurtosis,0.0008462127635531948,False
model_0353,Kurtosis + Median + Fear and Greed Index + T-1 Return,4,1196,0.012186484885309157,0.008868891215738417,-4932.727467579923,-4907.29377790737,Kurtosis,0.0008514290453668996,False
model_0332,Kurtosis + Std + Median + VIX,4,1196,0.011900932092691718,0.008582379387713335,-4932.381783114645,-4906.948093442093,Kurtosis,0.0008533370940808227,False
model_0317,Kurtosis + Mean + Fear and Greed Index + T-1 Return,4,1196,0.011954220159171358,0.008635846423349913,-4932.44628499324,-4907.012595320687,Kurtosis,0.0008545213376318558,False
model_0442,Kurtosis + Mean + T-2 Return + T-3 Return + T-4 Return,5,1196,0.013322521992062408,0.009176818302953471,-4932.103721545463,-4901.583293938399,Kurtosis,0.0008567139704973581,False
model_0423,Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,5,1196,0.01438244327732241,0.010241193038991847,-4933.389194516679,-4902.868766909615,Kurtosis,0.0008598436098279964,False
model_0497,Kurtosis + Median + T-2 Return + T-3 Return + T-4 Return,5,1196,0.01351160104019633,0.009366691800869464,-4932.33293546498,-4901.812507857917,Kurtosis,0.0008636890717900055,False
model_0483,Kurtosis + Median + Fear and Greed Index + T-1 Return + T-3 Return,5,1196,0.012217301294887295,0.008066953821336376,-4930.764779279148,-4900.244351672084,Kurtosis,0.00086672918276409,False
model_0328,Kurtosis + Mean + T-2 Return + T-3 Return,4,1196,0.01272069222506389,0.009404892702729928,-4933.374436660589,-4907.940746988036,Kurtosis,0.0008674493788211604,False
model_0428,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,5,1196,0.011987164109110826,0.007835849672594541,-4930.486163328646,-4899.965735721583,Kurtosis,0.0008693656469537686,False
model_0309,Kurtosis + Mean + Std + T-4 Return,4,1196,0.010908875605988855,0.007586991057226378,-4931.181595431856,-4905.747905759304,Kurtosis,0.0008695498148914272,False
model_0429,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,5,1196,0.012604066263605107,0.008455343852947994,-4931.2331631517745,-4900.712735544711,Kurtosis,0.000872250843645867,False
model_0364,Kurtosis + Median + T-2 Return + T-3 Return,4,1196,0.01291090183045529,0.009595741131313229,-4933.60488067303,-4908.171191000477,Kurtosis,0.0008737467262347196,False
model_0478,Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return,5,1196,0.01450742237798397,0.010366697261925073,-4933.540860323666,-4903.020432716602,Kurtosis,0.0008763866423981867,False
model_0450,Kurtosis + Std + Median + VIX + T-3 Return,5,1196,0.01195524318364427,0.007803794625592331,-4930.4475233345465,-4899.927095727483,Kurtosis,0.0008789558060347158,False
model_0267,Kurtosis + Mean + Std,3,1196,0.010341323807985248,0.007850572106159803,-4932.49551377684,-4912.1485620387975,Kurtosis,0.0008791248703426867,False
model_0407,Kurtosis + Mean + Std + T-3 Return + T-4 Return,5,1196,0.01096233947856029,0.006806719056201338,-4929.246245208048,-4898.725817600985,Kurtosis,0.0008952857965250994,False
model_0318,Kurtosis + Mean + Fear and Greed Index + T-2 Return,4,1196,0.012652032228464782,0.009336002110004515,-4933.291264148001,-4907.857574475448,Kurtosis,0.0008998706212834803,False
model_0308,Kurtosis + Mean + Std + T-3 Return,4,1196,0.010399997725017762,0.0070764040985694665,-4930.566423158775,-4905.132733486223,Kurtosis,0.0009059275165120234,False
model_0336,Kurtosis + Std + Median + T-4 Return,4,1196,0.011029521801544484,0.007708042445714214,-4931.327488613218,-4905.893798940665,Kurtosis,0.0009121365764638943,False
model_0354,Kurtosis + Median + Fear and Greed Index + T-2 Return,4,1196,0.012860212872347287,0.009544881933211569,-4933.543465307909,-4908.1097756353565,Kurtosis,0.0009126543731827691,False
model_0430,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,5,1196,0.012725518723118778,0.00857730661691336,-4931.3802835427605,-4900.859855935697,Kurtosis,0.0009162815207398592,False
model_0431,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,5,1196,0.013296580893930265,0.009150768208610605,-4932.072277485765,-4901.551849878701,Kurtosis,0.0009182093257632498,False
